sentence_id	words	labels
8379	Edouard	I-PERS
8379	Tuai	I-PERS
8379	,	O
8379	âgé	O
8379	de	O
8379	11	O
8379	ans	O
8379	,	O
8379	demeurant	O
8379	chez	O
8379	ses	O
8379	parents	O
8379	à	O
8379	la	O
8379	Gaudinais	I-LIEU
8379	,	O
8379	en	O
8379	Redon	I-LIEU
8379	,	O
8379	s'	O
8379	amusait	O
8379	avec	O
8379	ses	O
8379	jeunes	O
8379	frères	O
8379	dans	O
8379	un	O
8379	chemin	O
8379	creux	O
8379	dit	O
8379	le	O
8379	Il	O
8379	chemin	O
8379	de	O
8379	la	O
8379	marre	O
8379	n	O
8379	,	O
8379	lorsqu'	O
8379	il	O
8379	découvrit	O
8379	une	O
8379	espèce	O
8379	de	O
8379	sacoche	O
8379	en	O
8379	cuir	O
8379	.	O
8380	Rentré	O
8380	chez	O
8380	lui	O
8380	il	O
8380	l'	O
8380	ouvrit	O
8380	et	O
8380	constata	O
8380	qu'	O
8380	elle	O
8380	renfermait	O
8380	des	O
8380	morceaux	O
8380	de	O
8380	fer-blanc	O
8380	ronds	O
8380	qui	O
8380	paraissaient	O
8380	contenir	O
8380	quelque	O
8380	chose	O
8380	l'	O
8380	enfant	O
8380	s'	O
8380	arma	O
8380	de	O
8380	ciseaux	O
8380	pour	O
8380	ouvrir	O
8380	une	O
8380	des	O
8380	rondelles	O
8380	,	O
8380	mais	O
8380	sa	O
8380	mère	O
8380	l'	O
8380	engagea	O
8380	à	O
8380	se	O
8380	servir	O
8380	d'	O
8380	une	O
8380	hache	O
8380	.	O
8381	Le	O
8381	petit	O
8381	Edouard	I-PERS
8381	obéit	O
8381	et	O
8381	posant	O
8381	le	O
8381	morceau	O
8381	de	O
8381	ferblanç	O
8381	sur	O
8381	le	O
8381	seuil	O
8381	de	O
8381	la	O
8381	porte	O
8381	frappa	O
8381	dessus	O
8381	avec	O
8381	la	O
8381	tête	O
8381	de	O
8381	la	O
8381	hache	O
8381	.	O
8382	Au	O
8382	troisième	O
8382	coup	O
8382	une	O
8382	forte	O
8382	détonation	O
8382	retentit	O
8382	et	O
8382	l'	O
8382	enfant	O
8382	fut	O
8382	blessé	O
8382	légèrement	O
8382	aux	O
8382	mains	O
8382	.	O
8383	Ses	O
8383	frères	O
8383	furent	O
8383	également	O
8383	atteints	O
8383	par	O
8383	l'	O
8383	explosion	O
8383	Louis	O
8383	,	O
8383	âgé	O
8383	de	O
8383	5	O
8383	ans	O
8383	,	O
8383	a	O
8383	une	O
8383	légère	O
8383	contusion	O
8383	au	O
8383	côte	O
8383	gauche	O
8383	de	O
8383	la	O
8383	tête	O
8383	René	I-PERS
8383	,	O
8383	âgé	O
8383	de	O
8383	8	O
8383	ans	O
8383	,	O
8383	porte	O
8383	une	O
8383	écorchure	O
8383	au-dessous	O
8383	de	O
8383	l'	O
8383	œil	O
8383	droit	O
8383	enfin	O
8383	le	O
8383	quatrième	O
8383	,	O
8383	âgé	O
8383	de	O
8383	20	O
8383	mois	O
8383	,	O
8383	a	O
8383	eu	O
8383	la	O
8383	figure	O
8383	couverte	O
8383	de	O
8383	poudre	O
8383	l'	O
8383	œil	O
8383	gauche	O
8383	a	O
8383	été	O
8383	atteint	O
8383	mais	O
8383	très	O
8383	légèrement	O
8383	.	O
8384	La	O
8384	gendarmerie	O
8384	,	O
8384	prévenue	O
8384	,	O
8384	a	O
8384	ouvert	O
8384	une	O
8384	enquête	O
8384	.	O
8385	Les	O
8385	morceaux	O
8385	de	O
8385	fer-blanc	O
8385	examinés	O
8385	ont	O
8385	été	O
8385	reconnus	O
8385	pour	O
8385	être	O
8385	des	O
8385	pétards	O
8385	dont	O
8385	les	O
8385	compagnies	O
8385	de	O
8385	chemins	O
8385	de	O
8385	fer	O
8385	font	O
8385	usage	O
8385	jDOur	O
8385	Pvortir	O
8385	le	O
8385	mécanicien	O
8385	qu'	O
8385	il	O
8385	doit	O
8385	arrê-	O
8385	ter	O
8385	le	O
8385	train	O
8385	.	O
8386	L'	O
8386	étui	O
8386	qui	O
8386	contenait	O
8386	ces	O
8386	pétards	O
8386	avait	O
8386	été	O
8386	trouvé	O
8386	enfoui	O
8386	dans	O
8386	le	O
8386	fossé	O
8386	du	O
8386	chemin	O
8386	par	O
8386	des	O
8386	vagabonds	O
8386	qui	O
8386	l'	O
8386	avaient	O
8386	ensuite	O
8386	rejeté	O
8386	négligemment	O
8386	.	O
8387	ETYT-CIVIL	O
8387	.	O
8388	Naissances	O
8388	.	O
8389	Anna	I-PERS
8389	Rouxel	I-PERS
8389	,	O
8389	rue	I-LIEU
8389	Notre-Dame	I-LIEU
8389	François	I-PERS
8389	Sourget	I-PERS
8389	,	O
8389	au	O
8389	Mail	O
8389	Auguste	I-PERS
8389	Guitton	I-PERS
8389	,	O
8389	rue	I-LIEU
8389	de	I-LIEU
8389	Vannes	I-LIEU
8389	.	O
8390	Publications	O
8390	de	O
8390	mariage	O
8390	!	O
8391	.	O
8392	Mathurin	I-PERS
8392	Maro	I-PERS
8392	,	O
8392	valet	O
8392	de	O
8392	chambre	O
8392	,	O
8392	3f	O
8392	ans	O
8392	.	O
8393	et	O
8393	Marie	I-PERS
8393	Houssin	I-PERS
8393	,	O
8393	30	O
8393	ans	O
8393	Mathurin	I-PERS
8393	Guiho	I-PERS
8393	,	O
8393	journalier	O
8393	,	O
8393	45	O
8393	ans	O
8393	,	O
8393	veuf	O
8393	de	O
8393	Marie	O
8393	Guiho	I-PERS
8393	,	O
8393	et	O
8393	Jeanne	I-PERS
8393	Dégrées	I-PERS
8393	,	O
8393	35	O
8393	ans	O
8393	;	O
8393	Jean	I-PERS
8393	"Vei""on"	I-PERS
8393	,	O
8393	24	O
8393	ans	O
8393	,	O
8393	garçon	O
8393	d'	O
8393	hôtel	O
8393	.	O
8394	6	O
8394	Saint-Nazuire	I-LIEU
8394	,	O
8394	et	O
8394	Mathurine	I-PERS
8394	Tessier	I-PERS
8394	,	O
8394	domestique	O
8394	,	O
8394	23	O
8394	ans	O
8394	.	O
8395	Mariages	O
8395	.	O
8396	Ange	I-PERS
8396	Departout	I-PERS
8396	.	O
8397	représentant	O
8397	de	O
8397	commcrce	O
8397	,	O
8397	23	O
8397	ans	O
8397	,	O
8397	et	O
8397	Anna	I-PERS
8397	Gaudm	I-PERS
8397	,	O
8397	20	O
8397	ans	O
8397	.	O
8398	Décès	O
8398	.	O
8399	Augustine	I-PERS
8399	Buisson	I-PERS
8399	,	O
8399	65	O
8399	ans	O
8399	,	O
8399	veuve	O
8399	de	O
8399	Clément	I-PERS
8399	Maslin	I-PERS
8399	,	O
8399	rue	I-LIEU
8399	des	I-LIEU
8399	Ecoles	I-LIEU
8399	.	O
8400	La	I-LIEU
8400	Couyèrs	I-LIEU
8400	VOL	O
8400	DE	O
8400	POULES	O
8400	.	O
8401	Un	O
8401	vol	O
8401	de	O
8401	sept	O
8401	poules	O
8401	a	O
8401	été	O
8401	commis	O
8401	au	O
8401	préjudice	O
8401	de	O
8401	M.	O
8401	Joseph	I-PERS
8401	Legouge	I-PERS
8401	,	O
8401	domestique	O
8401	au	O
8401	château	O
8401	du	O
8401	Plessix	O
8401	,	O
8401	en	O
8401	La	I-LIEU
8401	Couyère	I-LIEU
8401	.	O
8402	RENNES	I-LIEU
8402	LA	O
8402	MORT	O
8402	du	O
8402	cardinal	O
8402	Labouré	I-PERS
8402	La	O
8402	foule	O
8402	à	O
8402	l'	O
8402	archevêché	O
8402	.	O
8403	Télégrammes	O
8403	de	O
8403	condoléances	O
8403	.	O
8404	L'	O
8404	apposition	O
8404	des	O
8404	scellés	O
8404	.	O
8405	La	O
8405	nomination	O
8405	des	O
8405	vicaires	O
8405	capitulaires	O
8405	ajournée	O
8405	à	O
8405	aujourd'hui	O
8405	.	O
8406	La	O
8406	date	O
8406	des	O
8406	obsèques	O
8406	.	O
8407	A	O
8407	partir	O
8407	de	O
8407	deux	O
8407	heures	O
8407	jusqu'	O
8407	à	O
8407	sept	O
8407	lieuree	O
8407	,	O
8407	le	O
8407	public	O
8407	a	O
8407	été	O
8407	autorisé	O
8407	à	O
8407	défiler	O
8407	devant	O
8407	le	O
8407	corps	O
8407	du	O
8407	défunt	O
8407	cardinal	O
8407	,	O
8407	exposé	O
8407	dans	O
8407	le	O
8407	salon	O
8407	d'	O
8407	honneur	O
8407	de	O
8407	l'	O
8407	archevêché	O
8407	si-	O
8407	tué	O
8407	au	O
8407	premier	O
8407	étage	O
8407	.	O
8408	Dans	O
8408	cette	O
8408	vaste	O
8408	pièce	O
8408	,	O
8408	transformée	O
8408	en	O
8408	une	O
8408	chapelle	O
8408	ardente	O
8408	,	O
8408	repose	O
8408	sur	O
8408	un	O
8408	lit	O
8408	de	O
8408	parade	O
8408	le	O
8408	vénéré	O
8408	défunt	O
8408	,	O
8408	revêtu	O
8408	des	O
8408	ornements	O
8408	pontificaux	O
8408	et	O
8408	du	O
8408	pallium	O
8408	.	O
8409	Sa	O
8409	tête	O
8409	,	O
8409	coiffée	O
8409	d'	O
8409	une	O
8409	mitre	O
8409	d'	O
8409	argent	O
8409	,	O
8409	est	O
8409	appuyée	O
8409	sur	O
8409	un	O
8409	coussin	O
8409	de	O
8409	velours	O
8409	.	O
8410	Le	O
8410	mort	O
8410	semble	O
8410	reposer	O
8410	.	O
8411	Au	O
8411	chevet	O
8411	du	O
8411	lit	O
8411	,	O
8411	sont	O
8411	,	O
8411	à	O
8411	droite	O
8411	,	O
8411	la	O
8411	crosse	O
8411	,	O
8411	à	O
8411	gauche	O
8411	,	O
8411	la	O
8411	croix	O
8411	d'	O
8411	or	O
8411	du	O
8411	défunt	O
8411	.	O
8412	Le	O
8412	chapeau	O
8412	cardinalice	O
8412	est	O
8412	rosé	O
8412	au	O
8412	pied	O
8412	de	O
8412	l'	O
8412	estrade	O
8412	qu'	O
8412	éclaire	O
8412	à	O
8412	peine	O
8412	la	O
8412	lueur	O
8412	jaune	O
8412	des	O
8412	cierges	O
8412	.	O
8413	Devant	O
8413	le	O
8413	lit	O
8413	d'	O
8413	exposition	O
8413	est	O
8413	dressé	O
8413	un	O
8413	autel	O
8413	où	O
8413	,	O
8413	d'	O
8413	ici	O
8413	le	O
8413	jour	O
8413	des	O
8413	obsèques	O
8413	,	O
8413	la	O
8413	messe	O
8413	sera	O
8413	due	O
8413	chaque	O
8413	matin	O
8413	.	O
8414	Faisant	O
8414	face	O
8414	au	O
8414	défunt	O
8414	,	O
8414	des	O
8414	prêtres	O
8414	et	O
8414	des	O
8414	religieuses	O
8414	prient	O
8414	pendant	O
8414	qu'	O
8414	en	O
8414	silence	O
8414	,	O
8414	la	O
8414	foule	O
8414	traverse	O
8414	la	O
8414	vaste	O
8414	chambre	O
8414	tendue	O
8414	de	O
8414	draperies	O
8414	noires	O
8414	à	O
8414	franges	O
8414	d'	O
8414	argent	O
8414	.	O
8415	On	O
8415	évalue	O
8415	à	O
8415	plus	O
8415	de	O
8415	vingt	O
8415	mille	O
8415	le	O
8415	nombre	O
8415	des	O
8415	personnes	O
8415	qui	O
8415	ont	O
8415	défilé	O
8415	devant	O
8415	le	O
8415	corps	O
8415	du	O
8415	cardinal	O
8415	.	O
8416	La	O
8416	cour	O
8416	de	O
8416	l'	O
8416	archevêché	O
8416	n'	O
8416	a	O
8416	pas	O
8416	cessé	O
8416	d'	O
8416	être	O
8416	pleine	O
8416	un	O
8416	seul	O
8416	instant	O
8416	.	O
8417	Afin	O
8417	d'	O
8417	éviter	O
8417	son	O
8417	envahissement	O
8417	complet	O
8417	,	O
8417	il	O
8417	a	O
8417	fallu	O
8417	,	O
8417	à	O
8417	un	O
8417	moment	O
8417	donné	O
8417	,	O
8417	fermer	O
8417	un	O
8417	des	O
8417	battants	O
8417	de	O
8417	la	O
8417	porte	O
8417	cochôre	O
8417	.	O
8418	Les	O
8418	valeurs	O
8418	entraient	O
8418	alors	O
8418	par	O
8418	la	O
8418	iiorte	O
8418	de	O
8418	droite	O
8418	et	O
8418	sortaient	O
8418	par	O
8418	celle	O
8418	de	O
8418	gauche	O
8418	.	O
8419	Sur	O
8419	la	O
8419	place	I-LIEU
8419	Saint-Melaine	I-LIEU
8419	,	O
8419	un	O
8419	service	O
8419	de	O
8419	police	O
8419	,	O
8419	sous	O
8419	la	O
8419	direction	O
8419	du	O
8419	sous-brigadier	O
8419	Leroy	I-PERS
8419	avait	O
8419	été	O
8419	établi	O
8419	.	O
8420	Les	O
8420	condoléances	O
8420	Les	O
8420	télégrammes	O
8420	de	O
8420	condoléances	O
8420	ne	O
8420	cessent	O
8420	d'	O
8420	affluer	O
8420	à	O
8420	l'	O
8420	archevêché	O
8420	depuis	O
8420	samedi	O
8420	.	O
8421	Hier	O
8421	,	O
8421	ils	O
8421	ont	O
8421	été	O
8421	des	O
8421	plus	O
8421	nombreux	O
8421	.	O
8422	Ils	O
8422	émanent	O
8422	de	O
8422	personnalités	O
8422	politiques	O
8422	en	O
8422	vue	O
8422	,	O
8422	de	O
8422	notabilités	O
8422	catholiques	O
8422	,	O
8422	clercs	O
8422	et	O
8422	laïques	O
8422	.	O
8423	MM	O
8423	.	O
8424	les	O
8424	vicaires	O
8424	généraux	O
8424	ont	O
8424	en	O
8424	cu're	O
8424	reçu	O
8424	verbalement	O
8424	de	O
8424	nombreux	O
8424	témoignages	O
8424	de	O
8424	sympathies	O
8424	.	O
8425	Le	O
8425	Préfet	O
8425	d'	O
8425	iile-et-Vilaine	I-LIEU
8425	,	O
8425	à	O
8425	qui	O
8425	M.	O
8425	le	O
8425	clianoine	O
8425	Durusselle	I-PERS
8425	fit	O
8425	part	O
8425	aussitôt	O
8425	du	O
8425	décès	O
8425	du	O
8425	cardinal	O
8425	,	O
8425	a	O
8425	écrit	O
8425	au	O
8425	premier	O
8425	vicaire	O
8425	général	O
8425	une	O
8425	lettre	O
8425	dans	O
8425	laquelle	O
8425	il	O
8425	lui	O
8425	exprimait	O
8425	la	O
8425	part	O
8425	qu'	O
8425	il	O
8425	prenait	O
8425	au	O
8425	deuil	O
8425	qui	O
8425	frappe	O
8425	le	O
8425	diocèse	O
8425	.	O
8426	L'	O
8426	apposition	O
8426	des	O
8426	scellés	O
8426	a	O
8426	eu	O
8426	lieu	O
8426	hier	O
8426	l'	O
8426	après-midi	O
8426	.	O
8427	La	O
8427	nomination	O
8427	des	O
8427	vicaires	O
8427	capitulaires	O
8427	qui	O
8427	devait	O
8427	avoir	O
8427	lieu	O
8427	aujourd'hui	O
8427	,	O
8427	a	O
8427	dû	O
8427	être	O
8427	remise	O
8427	il	O
8427	aujourd'hui	O
8427	,	O
8427	le	O
8427	chapitre	O
8427	de	O
8427	la	O
8427	Métropole	O
8427	n'	O
8427	étant	O
8427	pas	O
8427	au	O
8427	complet	O
8427	par	O
8427	suile	O
8427	de	O
8427	l'	O
8427	absence	O
8427	de	O
8427	M.	O
8427	le	O
8427	chanoine	O
8427	Jourdan	I-PERS
8427	,	O
8427	professeur	O
8427	de	O
8427	philosophie	O
8427	au	O
8427	Grand	I-ORG
8427	Séminuire	I-ORG
8427	,	O
8427	qui	O
8427	est	O
8427	rentré	O
8427	il	O
8427	Rennes	I-LIEU
8427	hier	O
8427	spécialement	O
8427	pour	O
8427	prendre	O
8427	part	O
8427	à	O
8427	cette	O
8427	formalité	O
8427	.	O
8428	Aucune	O
8428	décision	O
8428	n'	O
8428	a	O
8428	donc	O
8428	pu	O
8428	être	O
8428	prise	O
8428	concernant	O
8428	les	O
8428	obsèques	O
8428	qui	O
8428	auront	O
8428	lieu	O
8428	jeudi	O
8428	prochain	O
8428	,	O
8428	à	O
8428	dix	O
8428	heures	O
8428	.	O
8429	Le	O
8429	cortège	O
8429	funèbre	O
8429	partira	O
8429	de	O
8429	l'	O
8429	arclrevêché	O
8429	à	O
8429	neuf	O
8429	heures	O
8429	et	O
8429	parcourra	O
8429	sans	O
8429	doute	O
8429	les	O
8429	principales	O
8429	rues	O
8429	de	O
8429	Rennes	I-LIEU
8429	pour	O
8429	se	O
8429	rendre	O
8429	il	O
8429	la	O
8429	Métropole	O
8429	qui	O
8429	sera	O
8429	entièrement	O
8429	tendue	O
8429	de	O
8429	.	O
8430	noir	O
8430	.	O
8431	L'	O
8431	entrée	O
8431	de	O
8431	l'	O
8431	archevêché	O
8431	sera	O
8431	également	O
8431	ornée	O
8431	de	O
8431	draperies	O
8431	de	O
8431	deuil	O
8431	,	O
8431	et	O
8431	un	O
8431	fronton	O
8431	de	O
8431	luxe	O
8431	surmontera	O
8431	la	O
8431	porte	O
8431	cochère	O
8431	.	O
8432	Nous	O
8432	pouvons	O
8432	ajouter	O
8432	que	O
8432	la	O
8432	bière	O
8432	contenant	O
8432	la	O
8432	dépouille	O
8432	mortelle	O
8432	de	O
8432	l'	O
8432	archevêque	O
8432	de	O
8432	Rennes	I-LIEU
8432	sera	O
8432	placée	O
8432	sur	O
8432	un	O
8432	corbillard	O
8432	de	O
8432	première	O
8432	classe	O
8432	,	O
8432	entièrement	O
8432	neuf	O
8432	.	O
8433	Les	O
8433	quatre	O
8433	chevaux	O
8433	de	O
8433	l'	O
8433	attelage	O
8433	seront	O
8433	carapaçonnés	O
8433	de	O
8433	noir	O
8433	et	O
8433	porteront	O
8433	au	O
8433	front	O
8433	des	O
8433	panaches	O
8433	de	O
8433	plumes	O
8433	d'	O
8433	autruches	O
8433	blancs	O
8433	.	O
8434	A	O
8434	la	O
8434	tête	O
8434	des	O
8434	chevaux	O
8434	se	O
8434	tiendront	O
8434	quatre	O
8434	valets	O
8434	de	O
8434	pied	O
8434	,	O
8434	portant	O
8434	chacun	O
8434	un	O
8434	chapeau	O
8434	il	O
8434	claque	O
8434	.	O
8435	Par	O
8435	suite	O
8435	de	O
8435	la	O
8435	loi	O
8435	de	O
8435	Séparation	O
8435	,	O
8435	les	O
8435	obsèques	O
8435	ne	O
8435	revoteront	O
8435	aucun	O
8435	caractère	O
8435	officiel	O
8435	.	O
8436	Les	O
8436	personnages	O
8436	officiels	O
8436	qui	O
8436	y	O
8436	assisteront	O
8436	ne	O
8436	pourront	O
8436	s'	O
8436	y	O
8436	rendre	O
8436	qu'	O
8436	à	O
8436	titre	O
8436	individuel	O
8436	.	O
8437	La	O
8437	municipalité	O
8437	rennaise	O
8437	,	O
8437	elle	O
8437	,	O
8437	y	O
8437	prendra	O
8437	part	O
8437	officiellement	O
8437	.	O
8438	On	O
8438	ne	O
8438	sait	O
8438	encore	O
8438	par	O
8438	qui	O
8438	seront	O
8438	présidées	O
8438	les	O
8438	obsèques	O
8438	.	O
8439	Le	O
8439	cardinal	O
8439	Couil	I-PERS
8439	.	O
8440	é	O
8440	,	O
8440	archevêque	O
8440	de	O
8440	Lyon	I-LIEU
8440	un	O
8440	Rennais	O
8440	qui	O
8440	avait	O
8440	été	O
8440	sollicité	O
8440	,	O
8440	a	O
8440	répondu	O
8440	qu'	O
8440	étant	O
8440	indisposé	O
8440	,	O
8440	il	O
8440	ne	O
8440	pouvait	O
8440	,	O
8440	à	O
8440	son	O
8440	grand	O
8440	regret	O
8440	,	O
8440	accfcfter	O
8440	l'	O
8440	honneur	O
8440	qui	O
8440	lui	O
8440	était	O
8440	orjpo	O
8440	;	O
8440	é	O
8440	.	O
8441	Jusqu'	O
8441	ici	O
8441	on	O
8441	compte	O
8441	sur	O
8441	la	O
8441	présence	O
8441	de	O
8441	cinq	O
8441	prélats	O
8441	les	O
8441	évoqués	O
8441	de	O
8441	Luçon	I-LIEU
8441	,	O
8441	de	O
8441	Clermont-Ferrand	I-LIEU
8441	,	O
8441	Mgr	O
8441	Guillois	I-PERS
8441	,	O
8441	du	O
8441	Puy	I-LIEU
8441	,	O
8441	Mgr	O
8441	Guérard	I-PERS
8441	,	O
8441	de	O
8441	Coutances	I-LIEU
8441	,	O
8441	ces	O
8441	deux	O
8441	derniers	O
8441	anciens	O
8441	vicaires	O
8441	généraux	O
8441	de	O
8441	l'	O
8441	archevêché	O
8441	de	O
8441	Rennes	I-LIEU
8441	,	O
8441	et	O
8441	l'	O
8441	évêque	O
8441	démissionnaire	O
8441	d'	O
8441	Angers	I-LIEU
8441	,	O
8441	qui	O
8441	s'	O
8441	est	O
8441	retiré	O
8441	à	O
8441	Limoges	I-LIEU
8441	.	O
8442	Conformément	O
8442	à	O
8442	la	O
8442	volonté	O
8442	du	O
8442	défunt	O
8442	,	O
8442	aucun	O
8442	discours	O
8442	ne	O
8442	sera	O
8442	prononcé	O
8442	Le	O
8442	corps	O
8442	du	O
8442	cardinal	O
8442	Labouré	I-PERS
8442	sera	O
8442	déposé	O
8442	provisoirement	O
8442	dans	O
8442	un	O
8442	caveau	O
8442	à	O
8442	la	O
8442	cathédrale	O
8442	,	O
8442	en	O
8442	attendant	O
8442	que	O
8442	le	O
8442	ministre	O
8442	des	O
8442	ïïeaux-Arts	O
8442	donne	O
8442	l'	O
8442	autorisation	O
8442	demandée	O
8442	pour	O
8442	son	O
8442	inhumation	O
8442	à	O
8442	côté	O
8442	de	O
8442	ses	O
8442	prédécesseurs	O
8442	.	O
8443	Ln	O
8443	des	O
8443	neveux	O
8443	du	O
8443	cardinal	O
8443	Labon-é	I-PERS
8443	,	O
8443	Nudiant	O
8443	en	O
8443	droit	O
8443	à	O
8443	la	O
8443	Faculté	I-ORG
8443	de	I-ORG
8443	Rennes	I-ORG
8443	,	O
8443	et	O
8443	qui	O
8443	était	O
8443	'	O
8443	parti	O
8443	en	O
8443	vacances	O
8443	,	O
8443	est	O
8443	arrivé	O
8443	hier	O
8443	.	O
8444	On	O
8444	attend	O
8444	la	O
8444	venue	O
8444	d'	O
8444	un	O
8444	autre	O
8444	neveu	O
8444	du	O
8444	défunt	O
8444	,	O
8444	qui	O
8444	habite	O
8444	Amiens	I-LIEU
8444	.	O
8445	Au	O
8445	prône	O
8445	de	O
8445	la	O
8445	grand'messe	O
8445	,	O
8445	dans	O
8445	toutes	O
8445	les	O
8445	paroisses	O
8445	,	O
8445	les	O
8445	curés	O
8445	sont	O
8445	montés	O
8445	en	O
8445	chaire	O
8445	et	O
8445	ont	O
8445	annoncé	O
8445	aux	O
8445	fidèles	O
8445	la	O
8445	mort	O
8445	du	O
8445	cardinal-archevêque	O
8445	pour	O
8445	qui	O
8445	des	O
8445	prières	O
8445	ont	O
8445	été	O
8445	récitées	O
8445	.	O
8446	G.	O
8446	C.	O
8446	COLOMBO	I-LIEU
8446	,	O
8446	5	O
8446	,	O
8446	Rue	I-LIEU
8446	Nationale	I-LIEU
8446	,	O
8446	Rennes	I-LIEU
8446	Eclairage	O
8446	,	O
8446	Electricité	O
8446	,	O
8446	Force	O
8446	motrice	O
8446	LE	O
8446	CANDIDAT	O
8446	DU	O
8446	PARTI	I-ORG
8446	SOCIALISTE	I-ORG
8446	UNIFIE	O
8446	.	O
8447	Cette	O
8447	fois	O
8447	et	O
8447	malgré	O
8447	son	O
8447	démenti	O
8447	antérieur	O
8447	M.	O
8447	Jaouen	I-PERS
8447	est	O
8447	bien	O
8447	candidat	O
8447	du	O
8447	parti	O
8447	socialiste	O
8447	unifié	O
8447	de	O
8447	Rennes	I-LIEU
8447	.	O
8448	Il	O
8448	a	O
8448	été	O
8448	faire	O
8448	sa	O
8448	déclaration	O
8448	de	O
8448	candidature	O
8448	samedi	O
8448	l'	O
8448	après-midi	O
8448	à	O
8448	la	O
8448	préfecture	O
8448	.	O
8449	RETOUR	O
8449	D'	O
8449	ASSEMBLEE	O
8449	.	O
8450	Une	O
8450	femme	O
8450	du	O
8450	nom	O
8450	de	O
8450	X.	I-PERS
8450	qui	O
8450	avait	O
8450	bu	O
8450	à	O
8450	l'	O
8450	assemblée	O
8450	de	O
8450	Saint-Hélier	I-LIEU
8450	de	O
8450	trop	O
8450	nombreux	O
8450	verres	O
8450	a	O
8450	été	O
8450	trouvée	O
8450	par	O
8450	les	O
8450	agents	O
8450	dans	O
8450	les	O
8450	a	O
8450	été	O
8450	chaleureusement	O
8450	applaudi	O
8450	,	O
8450	a	O
8450	déclaré	O
8450	qu'	O
8450	il	O
8450	continuerait	O
8450	à	O
8450	défendre	O
8450	comme	O
8450	par	O
8450	le	O
8450	passé	O
8450	la	O
8450	politique	O
8450	patriotique	O
8450	et	O
8450	libérale	O
8450	.	O
8451	M.	O
8451	Meunier	I-PERS
8451	a	O
8451	ensuite	O
8451	développé	O
8451	son	O
8451	programme	O
8451	.	O
8452	Si	O
8452	vous	O
8452	m'	O
8452	accordez	O
8452	vos	O
8452	suffrages	O
8452	,	O
8452	a	O
8452	-t-il	O
8452	déclare	O
8452	,	O
8452	je	O
8452	défendrai	O
8452	sans	O
8452	détaillance	O
8452	la	O
8452	liberté	O
8452	,	O
8452	toutes	O
8452	les	O
8452	libertés	O
8452	.	O
8453	Fils	O
8453	de	O
8453	républicain	O
8453	,	O
8453	je	O
8453	n'	O
8453	admets	O
8453	pas	O
8453	qu'	O
8453	on	O
8453	sépare	O
8453	la	O
8453	République	I-ORG
8453	de	O
8453	la	O
8453	liberté	O
8453	.	O
8454	ijjal	O
8454	L'	O
8454	heure	O
8454	est	O
8454	grave	O
8454	.	O
8455	De	O
8455	toute	O
8455	part	O
8455	on	O
8455	perçoit	O
8455	des	O
8455	bruits	O
8455	sinistres	O
8455	,	O
8455	symptômes	O
8455	d'	O
8455	un	O
8455	prochain	O
8455	écroulement	O
8455	.	O
8456	Il	O
8456	faut	O
8456	chasser	O
8456	de	O
8456	la	O
8456	Chambre	I-ORG
8456	les	O
8456	fauteurs	O
8456	de	O
8456	désordres	O
8456	,	O
8456	pacifier	O
8456	le	O
8456	pays	O
8456	,	O
8456	travailler	O
8456	dans	O
8456	la	O
8456	fraternité	O
8456	et	O
8456	la	O
8456	concorde	O
8456	il	O
8456	la	O
8456	réalisation	O
8456	de	O
8456	tous	O
8456	les	O
8456	progrès	O
8456	sociaux	O
8456	qu'	O
8456	attend	O
8456	impatiemment	O
8456	la	O
8456	démocratie	O
8456	.	O
8457	M.	O
8457	Meunier	I-PERS
8457	termine	O
8457	en	O
8457	disant	O
8457	qu'	O
8457	il	O
8457	compte	O
8457	sur	O
8457	ses	O
8457	amis	O
8457	pour	O
8457	mener	O
8457	à	O
8457	bonne	O
8457	fin	O
8457	la	O
8457	lutte	O
8457	commencée	O
8457	et	O
8457	remporter	O
8457	le	O
8457	6	O
8457	mai	O
8457	,	O
8457	sur	O
8457	les	O
8457	troupes	O
8457	du	O
8457	Bloc	O
8457	,	O
8457	une	O
8457	éclatante	O
8457	victoire	O
8457	.	O
8458	M.	O
8458	Le	I-PERS
8458	Du	I-PERS
8458	,	O
8458	agent	O
8458	des	O
8458	postes	O
8458	,	O
8458	demande	O
8458	alors	O
8458	aux	O
8458	candidats	O
8458	s'	O
8458	ils	O
8458	sont	O
8458	partisans	O
8458	des	O
8458	syndicats	O
8458	de	O
8458	fonctionnaires	O
8458	.	O
8459	M.	O
8459	Limon	I-PERS
8459	répond	O
8459	qu'	O
8459	il	O
8459	reconnaît	O
8459	toutes	O
8459	les	O
8459	associations	O
8459	et	O
8459	unions	O
8459	d'	O
8459	employés	O
8459	de	O
8459	l'	O
8459	Etat	I-ORG
8459	,	O
8459	mais	O
8459	qu'	O
8459	il	O
8459	ne	O
8459	peut	O
8459	leur	O
8459	reconnaître	O
8459	le	O
8459	droit	O
8459	de	O
8459	paralyser	O
8459	la	O
8459	vie	O
8459	du	O
8459	pays	O
8459	en	O
8459	déchalnant	O
8459	la	O
8459	grève	O
8459	générale	O
8459	.	O
8460	M.	O
8460	Meunier	I-PERS
8460	parle	O
8460	dans	O
8460	le	O
8460	même	O
8460	sens	O
8460	.	O
8461	Après	O
8461	une	O
8461	vigoureuse	O
8461	harangue	O
8461	de	O
8461	M.	O
8461	Roussin	I-PERS
